job_id,industry_id
3835278585,25
3835278614,96
3835278614,112
3835278614,133
3835278615,96
3835278615,112
3835278615,133
3835279408,14
3835279420,100
3835279443,23
3835279443,34
3835279443,25
3835279562,147
3835279562,112
3835279562,135
3835279934,3107
3835280104,23
3835280104,34
3835280104,25
3835280123,100
3835280143,23
3835280143,34
3835280143,25
3835280258,23
3835280258,34
3835280258,25
3835280272,50
3835280272,51
3835280272,48
3835280436,4
3835280601,47
3835280601,43
3835280601,11
3835280701,121
3835281096,50
3835281157,11
3835281502,92
3835281511,92
3835281622,12
3835281661,59
3835281698,104
3835281701,104
3835281738,3231
3835282075,96
3835282446,96
3835282446,47
3835282446,43
3835282629,104
3835282642,104
3835282645,18
3835283111,3210
3835283255,92
3835283262,47
3835283262,43
3835283262,11
3835283272,96
3835283417,4
3835283440,15
3835283440,147
3835283440,3242
3835284215,47
3835284215,43
3835284326,3107
3835284334,1
3835284334,3089
3835284334,52
3835284376,25
3835284909,104
3835285117,3107
3835285209,96
3835285314,104
3835285490,96
3835285490,1594
3835285490,4
3835285773,104
3835286071,96
3835286188,54
3835286210,104
3835286515,15
3835286515,17
3835286515,12
3835286740,104
3835286749,104
3835286765,104
3835287074,104
3835287090,104
3835287581,104
3835287629,104
3835288349,104
3835288484,147
3835288627,3231
3835288771,104
3835288772,104
3835288853,104
3835288854,104
3835288855,104
3835288861,104
3835288864,104
3835288865,104
3835288869,104
3835288870,104
3835288873,104
3835288874,104
3835288878,104
3835288882,104
3835288887,104
3835288890,104
3835289197,104
3835289742,104
3835289744,104
3835289750,104
3835289758,104
3835289765,104
3835289843,96
3835290189,104
3835290205,104
3835290221,104
3835290737,104
3835290738,104
3835290745,104
3835290746,104
3835290752,104
3835290754,104
3835290756,104
3835290757,104
3835290759,104
3835290766,104
3835290770,104
3835290963,104
3835291005,104
3835291037,104
3835291500,104
3835291501,104
3835291503,104
3835291504,104
3835291505,104
3835291509,104
3835291512,104
3835291516,104
3835291522,104
3835291525,104
3835291527,104
3835291532,118
3835291532,96
3835291663,104
3835291750,104
3835291795,104
3835291811,104
3835291855,104
3835291905,1810
3835292419,104
3835292420,104
3835292422,104
3835292424,104
3835292426,104
3835292427,104
3835292433,104
3835292436,104
3835292437,104
3835292441,104
3835292450,104
3835292462,104
3835292619,53
3835292619,4
3835292741,4
3835292741,51
3835292751,104
3835292799,104
3835293302,104
3835293304,104
3835293305,104
3835293306,104
3835293310,104
3835293312,104
3835293315,104
3835293318,104
3835293319,104
3835293326,104
3835293327,104
3835293333,104
3835293338,104
3835293571,104
3835293603,104
3835294061,96
3835294061,6
3835294061,104
3835294195,104
3835294289,104
3835294290,104
3835294294,104
3835294296,104
3835294297,104
3835294298,104
3835294309,104
3835294313,104
3835294515,104
3835294547,104
3835294757,3231
3835294934,3243
3835295031,104
3835295102,104
3835295103,104
3835295105,104
3835295107,104
3835295111,104
3835295122,104
3835295125,104
3835295127,104
3835295347,104
3835295362,53
3835295362,4
3835295362,144
3835295407,4
3835295407,53
3835295439,104
3835295564,104
3835295653,43
3835295653,129
3835295854,96
3835295880,3242
3835295880,923
3835295900,48
3835295965,3207
3835296147,104
3835296163,104
3835296179,104
3835296239,104
3835296508,104
3835296946,87
3835296973,25
3835297439,43
3835297439,41
3835297549,129
3835297549,43
3835297549,70
3835297613,3231
3835297630,96
3835297766,60
3835297811,87
3835298009,96
3835298047,104
3835298063,104
3835298073,4
3835298073,53
3835298287,104
3835298449,57
3835298449,332
3835298610,11
3835298667,104
3835299399,8
3835299520,52
3835299520,25
3835299885,96
3835500245,52
3835500485,42
3835500637,11
3835500637,48
3835501192,43
3835501192,129
3835501274,4
3835501318,88
3835501318,43
3835501318,106
3835501889,89
3835502149,41
3835502149,129
3835502149,43
3835502164,96
3835502340,96
3835502881,104
3835502883,87
3835502977,104
3835503063,8
3835503098,80
3835503882,34
3835503882,23
3835503889,104
3835503978,104
3835503988,104
3835504205,96
3835504236,132
3835504574,104
3835504590,104
3835504592,104
3835504753,104
3835504970,80
3835505119,87
3835505192,53
3835505213,143
3835505422,104
3835505505,104
3835506401,104
3835506692,104
3835506756,104
3835506832,104
3835506884,104
3835507030,96
3835507313,104
3835507316,96
3835507338,17
3835507338,147
3835507575,106
3835507575,43
3835507909,135
3835507934,6
3835508001,1594
3835508010,1862
3835508192,104
3835508272,104
3835508394,52
3835508594,96
3835508685,48
3835508752,104
3835508944,48
3835509006,104
3835509066,104
3835509082,104
3835509721,96
3835509924,3231
3835509936,104
3835509960,104
3835509968,104
3835509972,104
3835509982,104
3835510081,104
3835510771,116
3835510780,11
3835510790,3242
3835510790,3243
3835510790,383
3835510860,48
3835510895,34
3835510904,17
3835511097,96
3835511387,104
3835511447,52
3835511447,112
3835511447,24
3835511538,53
3835511538,25
3835511698,104
3835511699,104
3835511718,104
3835511996,3107
3835511996,3103
3835512303,58
3835512347,116
3835512347,50
3835512347,51
3835512348,104
3835512444,116
3835512596,104
3835512634,55
3835512639,43
3835512639,129
3835512639,46
3835512643,96
3835512794,43
3835512794,1594
3835512828,116
3835512887,14
3835513124,104
3835513351,96
3835513370,3242
3835513370,43
3835513370,47
3835513418,80
3835513418,31
3835513418,1862
3835513442,47
3835513442,68
3835513580,9
3835513607,26
3835513820,14
3835513820,2353
3835513932,135
3835513985,96
3835513985,43
3835514088,118
3835514167,25
3835514321,104
3835514459,59
3835514695,14
3835514832,96
3835514907,67
3835514910,84
3835514915,3231
3835514955,25
3835515126,104
3835515129,104
3835515151,34
3835515151,23
3835515186,46
3835515186,106
3835515243,15
3835515324,1999
3835515362,14
3835515585,3248
3835515592,80
3835515610,104
3835515665,34
3835515698,96
3835515698,75
3835515698,148
3835515711,3085
3835515764,47
3835515769,3231
3835515786,14
3835515878,96
3835515911,123
3835515942,68
3835515944,3248
3835515944,93
3835515944,116
3835515987,15
3835515988,104
3835515994,2358
3835515998,96
3835516001,48
3835516001,406
3835516031,49
3835516052,96
3835516149,1594
3835516149,13
3835516385,41
3835516385,14
3835516499,14
3835516563,80
3835516614,100
3835516644,48
3835516727,14
3835516780,9
3835516835,44
3835516908,1
3835516911,27
3835516926,1696
3835516926,43
3835516941,48
3835516941,2194
3835516947,47
3835516961,104
3835516967,43
3835516967,46
3835516967,45
3835516978,14
3835516978,15
3835516978,91
3835516987,4
3835516987,113
3835516987,109
3835517142,65
3835517142,34
3835517142,23
3835517202,48
3835517205,68
3835517221,48
3835517221,3242
3835517459,96
3835517495,147
3835517495,135
3835517510,9
3835517539,14
3835517592,9
3835517592,3065
3835517595,96
3835517608,96
3835517725,3231
3835517753,96
3835517790,52
3835517809,8
3835517812,116
3835517812,93
3835517848,3198
3835517873,14
3835517897,75
3835517897,148
3835517897,96
3835517934,34
3835517934,23
3835517939,100
3835517956,112
3835517956,1178
3835517956,923
3835517964,3242
3835517964,52
3835517964,1
3835517966,43
3835517966,1696
3835518087,1029
3835518110,116
3835518115,48
3835518132,91
3835518132,27
3835518132,31
3835518334,112
3835518388,37
3835518397,14
3835518402,96
3835518407,104
3835518413,96
3835518479,48
3835518479,3070
3835518487,47
3835518525,4
3835518562,48
3835518564,1208
3835518564,27
3835518604,14
3835518665,12
3835518673,104
3835518690,47
3835518691,47
3835518700,4
3835518718,96
3835518805,14
3835518836,52
3835518836,1
3835518843,14
3835518862,3132
3835518877,14
3835518905,1
3835518935,31
3835518948,68
3835518973,14
3835518977,43
3835518980,6
3835518980,30
3835518988,27
3835518992,1594
3835519007,14
3835519133,80
3835519151,94
3835519271,96
3835519277,144
3835519277,57
3835519380,43
3835519380,46
3835519525,2353
3835519528,3231
3835519546,6
3835519555,47
3835519620,116
3835519634,14
3835519659,116
3835519686,14
3835519703,3231
3835519704,34
3835519704,23
3835519704,47
3835519717,6
3835519723,122
3835519753,4
3835519763,11
3835519767,100
3835519767,67
3835519767,2353
3835519800,47
3835519800,43
3835519806,132
3835519824,132
3835519824,68
3835519826,42
3835519845,7
3835519869,71
3835519878,25
3835519885,32
3835519896,3
3835519896,118
3835519896,4
3835519997,43
3835519997,84
3835519997,14
3835520155,1
3835520155,75
3835520201,96
3835520217,112
3835520217,146
3835520230,4
3835520243,47
3835520244,47
3835520245,83
3835520274,3104
3835520274,96
3835520274,118
3835520326,104
3835520424,47
3835520428,47
3835520460,104
3835520460,47
3835520460,43
3835520490,41
3835520550,4
3835520550,1594
3835520550,96
3835520554,96
3835520565,68
3835520568,1594
3835520573,15
3835520573,12
3835520573,17
3835520581,116
3835520623,102
3835520625,53
3835520657,132
3835520661,1862
3835520661,147
3835520672,104
3835520699,27
3835520699,26
3835520713,1594
3835520717,43
3835520717,44
3835520717,147
3835520719,14
3835520722,48
3835520732,71
3835520770,44
3835520776,25
3835520777,48
3835520796,96
3835520806,43
3835520812,112
3835520813,96
3835520823,80
3835520836,96
3835520841,1594
3835520849,84
3835520851,96
3835520855,14
3835520856,14
3835520857,14
3835520872,923
3835520936,96
3835520937,147
3835520937,53
3835520937,135
3835520946,47
3835520952,146
3835520952,3242
3835520952,135
3835520958,11
3835520959,28
3835520959,1594
3835520992,86
3835520993,51
3835521062,3231
3835521067,92
3835521238,116
3835521261,135
3835521264,112
3835521274,12
3835521312,96
3835521322,44
3835521322,122
3835521344,51
3835521344,3242
3835521344,3248
3835521422,96
3835521427,15
3835521427,12
3835521427,114
3835521461,139
3835521484,147
3835521484,96
3835521484,3242
3835521495,43
3835521495,3243
3835521522,123
3835521542,96
3835521583,96
3835521592,48
3835521592,3243
3835521598,96
3835521614,2468
3835521672,80
3835521678,104
3835521690,3231
3835521695,2374
3835521698,4
3835521698,3102
3835521698,1594
3835521709,14
3835521710,14
3835521714,14
3835521716,14
3835521717,14
3835521718,14
3835521725,96
3835521730,43
3835521730,45
3835521730,46
3835521731,84
3835521740,112
3835521747,80
3835521799,43
3835521801,41
3835521801,46
3835521801,43
3835521808,25
3835521813,96
3835521826,14
3835521828,43
3835521836,25
3835521855,96
3835521880,86
3835521903,11
3835521935,43
3835521936,43
3835521963,27
3835521964,17
3835521976,48
3835521983,43
3835522002,41
3835522029,3231
3835522040,3231
3835522089,3248
3835522089,147
3835522089,4
3835522091,96
3835522167,27
3835522199,59
3835522199,57
3835522201,47
3835522216,3231
3835522227,96
3835522312,48
3835522321,135
3835522321,52
3835522343,23
3835522345,15
3835522345,12
3835522345,25
3835522383,123
3835522383,47
3835522383,43
3835522419,14
3835522447,84
3835522447,1594
3835522502,8
3835522516,3231
3835522534,9
3835522543,84
3835522577,12
3835522591,14
3835522603,44
3835522637,3231
3835522661,14
3835522688,25
3835522715,75
3835522716,88
3835522740,43
3835522741,43
3835522746,104
3835522749,43
3835522768,80
3835522768,98
3835522768,33
3835522775,47
3835522799,55
3835522804,52
3835522804,1029
3835522804,17
3835522825,96
3835522857,17
3835522872,1
3835522881,48
3835522881,11
3835522883,96
3835522887,96
3835522899,123
3835522909,80
3835523038,84
3835523038,96
3835523049,14
3835523088,96
3835523090,135
3835523093,104
3835523097,104
3835523097,94
3835523109,96
3835523135,14
3835523143,100
3835523148,139
3835523197,96
3835523223,96
3835523244,25
3835523244,116
3835523244,61
3835523249,13
3835523264,43
3835523287,14
3835523305,44
3835523306,41
3835523306,45
3835523306,47
3835523308,147
3835523308,25
3835523308,112
3835523320,14
3835523344,14
3835523355,25
3835523381,137
3835523431,24
3835523431,3070
3835523431,121
3835523462,15
3835523462,12
3835523497,112
3835523502,84
3835523511,25
3835523511,840
3835523532,96
3835523547,51
3835523565,47
3835523609,118
3835523609,3127
3835523613,48
3835523637,75
3835523637,96
3835523650,96
3835523650,135
3835523650,6
3835523685,119
3835523731,43
3835523731,9
3835523745,148
3835523751,14
3835523753,14
3835523757,96
3835523775,117
3835523775,146
3835523775,743
3835523779,96
3835523783,96
3835523789,57
3835523789,48
3835523822,10
3835523925,104
3835523935,43
3835523935,46
3835523935,45
3835523989,30
3835523989,42
3835524007,6
3835524013,96
3835524013,1594
3835524013,118
3835524061,84
3835524061,4
3835524061,1594
3835524109,100
3835524160,1
3835524174,3231
3835524177,53
3835524177,135
3835524177,55
3835524179,96
3835524185,96
3835524196,68
3835524198,86
3835524206,132
3835524207,10
3835524248,11
3835524255,6
3835524255,4
3835524262,26
3835524270,96
3835524284,96
3835524323,11
3835524333,25
3835524347,4
3835524359,104
3835524359,135
3835524359,96
3835524374,133
3835524377,14
3835524388,96
3835524392,43
3835524392,45
3835524392,46
3835524444,43
3835524504,99
3835524528,19
3835524598,96
3835524602,84
3835524606,15
3835524621,43
3835524621,41
3835524625,51
3835524627,68
3835524627,1862
3835524629,25
3835524635,143
3835524638,14
3835524715,1594
3835524764,4
3835524770,12
3835524882,96
3835524906,14
3835524968,3231
3835524970,104
3835525019,25
3835525024,4
3835525024,41
3835525024,43
3835525033,96
3835525034,132
3835525051,69
3835525080,14
3835525089,3251
3835525101,48
3835525103,148
3835525109,118
3835525109,96
3835525117,43
3835525127,3242
3835525138,97
3835525138,4
3835525138,70
3835525194,36
3835525221,14
3835525225,104
3835525281,48
3835525290,118
3835525294,99
3835525294,50
3835525331,17
3835525338,11
3835525348,133
3835525353,25
3835525355,14
3835525358,116
3835525358,1481
3835525376,15
3835525377,80
3835525377,1862
3835525377,31
3835525461,43
3835525461,96
3835525468,96
3835525574,12
3835525574,15
3835525591,96
3835525595,4
3835525596,3231
3835525604,96
3835525618,3231
3835525624,84
3835525624,1594
3835525647,3243
3835525733,43
3835525733,46
3835525733,45
3835525794,96
3835525892,96
3835525905,14
3835525938,25
3835525960,11
3835525961,11
3835525964,80
3835525964,100
3835525964,31
3835525978,1810
3835525984,44
3835525986,4
3835525988,80
3835525988,1862
3835525994,1594
3835525994,48
3835525994,96
3835525996,9
3835526011,1339
3835526032,4
3835526032,3
3835526032,43
3835526060,1481
3835526060,48
3835526083,68
3835526095,42
3835526095,43
3835526102,43
3835526115,43
3835526115,97
3835526133,80
3835526135,14
3835526137,14
3835526146,11
3835526182,96
3835526189,3231
3835526210,80
3835526210,98
3835526210,33
3835526212,6
3835526225,96
3835526249,43
3835526286,48
3835526307,9
3835526314,48
3835526334,84
3835526403,48
3835526404,84
3835526411,75
3835526417,96
3835526459,100
3835526484,10
3835526504,96
3835526509,47
3835526529,96
3835526530,96
3835526534,100
3835526540,14
3835526541,14
3835526544,96
3835526559,14
3835526577,48
3835526581,3231
3835526700,75
3835526763,147
3835526763,57
3835526841,96
3835526845,96
3835526879,44
3835526886,96
3835526894,96
3835526901,51
3835526901,86
3835526901,3242
3835526915,25
3835526920,43
3835526927,51
3835526928,14
3835526932,86
3835526945,14
3835526951,14
3835526957,27
3835526980,53
3835526980,1042
3835526991,34
3835526991,23
3835526991,70
3835527002,30
3835527002,42
3835527009,96
3835527026,1594
3835527041,14
3835527043,14
3835527044,14
3835527049,147
3835527064,135
3835527065,112
3835527070,104
3835527070,1
3835527071,12
3835527103,4
3835527103,137
3835527103,96
3835527111,56
3835527136,112
3835527140,44
3835527165,80
3835527171,133
3835527174,116
3835527174,102
3835527174,99
3835527178,3231
3835527199,4
3835527243,104
3835527294,147
3835527394,1481
3835527396,96
3835527404,11
3835527404,51
3835527406,32
3835527406,31
3835527510,118
3835527510,84
3835527548,75
3835527623,70
3835527718,7
3835527738,51
3835527738,48
3835527739,11
3835527740,51
3835527742,2318
3835527755,135
3835527765,36
3835527765,96
3835527772,25
3835527783,80
3835527790,42
3835527805,84
3835527805,96
3835527815,104
3835527829,4
3835527837,96
3835527840,96
3835527842,44
3835527842,42
3835527860,3222
3835527863,14
3835527866,48
3835527905,6
3835527905,43
3835527905,4
3835527908,117
3835527909,48
3835527925,135
3835527925,15
3835527925,17
3835527927,48
3835527943,104
3835527946,3102
3835527948,80
3835527952,48
3835527961,57
3835527963,53
3835527963,25
3835527963,55
3835528005,96
3835528015,44
3835528022,1324
3835528022,59
3835528094,96
3835528104,48
3835528109,48
3835528109,2468
3835528118,112
3835528148,8
3835528238,96
3835528247,41
3835528262,53
3835528271,123
3835528272,12
3835528272,70
3835528272,15
3835528280,80
3835528280,96
3835528293,96
3835528462,104
3835528468,55
3835528484,123
3835528516,147
3835528516,57
3835528541,147
3835528541,57
3835528544,68
3835528544,1862
3835528545,6
3835528545,43
3835528545,45
3835528550,48
3835528550,51
3835528550,3242
3835528555,14
3835528557,96
3835528580,57
3835528580,54
3835528583,9
3835528583,10
3835528623,96
3835528633,43
3835528633,45
3835528633,6
3835528670,95
3835528670,57
3835528680,84
3835528738,84
3835528742,96
3835528768,1594
3835528777,3231
3835528790,25
3835528805,4
3835528805,41
3835528805,43
3835528814,14
3835528827,70
3835528838,43
3835528838,106
3835528838,47
3835528840,25
3835528848,41
3835528848,45
3835528853,3231
3835528892,96
3835528900,43
3835528916,96
3835528941,51
3835528981,96
3835528989,96
3835528994,44
3835529082,80
3835529082,100
3835529082,31
3835529096,117
3835529099,4
3835529101,80
3835529101,31
3835529101,98
3835529114,27
3835529120,3231
3835529132,116
3835529135,14
3835529143,1285
3835529144,10
3835529165,43
3835529165,45
3835529165,4
3835529200,3231
3835529202,6
3835529202,4
3835529202,43
3835529205,147
3835529205,57
3835529223,1285
3835529238,48
3835529286,96
3835529441,96
3835529445,11
3835529452,146
3835529452,47
3835529455,46
3835529455,43
3835529455,6
3835529457,135
3835529457,2225
3835529459,53
3835529459,1042
3835529459,3253
3835529464,973
3835529464,118
3835529468,30
3835529468,31
3835529472,80
3835529472,98
3835529483,17
3835529483,7
3835529483,112
3835529508,10
3835529508,9
3835529516,96
3835529547,27
3835529553,27
3835529555,48
3835529559,48
3835529575,48
3835529607,30
3835529607,31
3835529626,43
3835529626,6
3835529626,4
3835529630,91
3835529644,96
3835529665,116
3835529674,4
3835529679,1594
3835529715,146
3835529815,48
3835529848,96
3835529849,15
3835529849,12
3835529856,43
3835529856,6
3835529856,96
3835529858,4
3835529858,3102
3835529858,84
3835529875,96
3835529903,14
3835529911,43
3835529911,6
3835529911,4
3835529919,132
3835529932,4
3835529938,96
3835530034,80
3835530034,100
3835530034,33
3835530046,14
3835530052,32
3835530071,47
3835530098,104
3835530114,1594
3835530114,36
3835530353,123
3835530356,3231
3835530371,11
3835530372,11
3835530386,23
3835530389,3243
3835530394,4
3835530394,43
3835530394,6
3835530396,1594
3835530408,97
3835530409,129
3835530409,43
3835530415,1810
3835530417,4
3835530418,4
3835530421,124
3835530439,96
3835530443,48
3835530469,83
3835530469,146
3835530470,14
3835530470,15
3835530480,116
3835530492,96
3835530536,3244
3835530536,96
3835530540,25
3835530540,147
3835530547,104
3835530562,44
3835530564,96
3835530566,51
3835530566,48
3835530573,44
3835530592,14
3835530593,118
3835530612,1594
3835530612,96
3835530635,96
3835530636,84
3835530646,14
3835530656,68
3835530706,91
3835530706,18
3835530706,27
3835530732,104
3835530732,4
3835530753,42
3835530770,4
3835530770,43
3835530770,6
3835530839,96
3835530842,133
3835530858,86
3835531039,32
3835531069,49
3835531070,6
3835531070,43
3835531070,4
3835531085,6
3835531085,43
3835531085,4
3835531087,104
3835531097,12
3835531107,96
3835531142,104
3835531149,3231
3835531150,14
3835531156,104
3835531168,121
3835531186,106
3835531186,1359
3835531186,15
3835531198,84
3835531198,96
3835531265,43
3835531265,6
3835531265,4
3835531273,104
3835531285,96
3835531296,1594
3835531310,3231
3835531312,1257
3835531317,28
3835531322,1594
3835531323,118
3835531353,44
3835531360,142
3835531360,23
3835531404,91
3835531404,18
3835531404,27
3835531408,68
3835531464,43
3835531464,47
3835531464,25
3835531494,4
3835531496,104
3835531503,14
3835531506,48
3835531553,135
3835531554,32
3835531557,14
3835531559,132
3835531567,28
3835531749,48
3835531789,104
3835531804,41
3835531804,43
3835531809,86
3835531819,96
3835531837,84
3835531837,1594
3835531850,96
3835531852,96
3835531866,83
3835531868,68
3835531871,84
3835531902,70
3835531923,36
3835531923,1594
3835531923,28
3835531928,2091
3835531929,41
3835531931,96
3835531947,144
3835531955,78
3835531979,48
3835531984,104
3835531985,4
3835532000,3231
3835532040,96
3835532062,6
3835532062,1999
3835532072,4
3835532085,3231
3835532090,14
3835532101,135
3835532117,4
3835532123,6
3835532138,80
3835532151,11
3835532151,41
3835532151,43
3835532154,96
3835532158,44
3835532170,96
3835532177,141
3835532182,96
3835532186,96
3835532220,96
3835532228,8
3835532243,43
3835532244,12
3835532244,15
3835532245,14
3835532250,1594
3835532250,8
3835532252,14
3835532253,96
3835532257,48
3835532259,53
3835532265,4
3835532267,23
3835532272,47
3835532272,43
3835532272,106
3835532278,3195
3835532290,3231
3835532290,52
3835532290,4
3835532295,96
3835532300,14
3835532316,65
3835532319,96
3835532323,3202
3835532325,84
3835532327,48
3835532327,3242
3835532331,75
3835532365,6
3835532365,43
3835532365,4
3835532383,41
3835532391,41
3835532404,48
3835532440,41
3835532479,96
3835532489,1594
3835532490,4
3835532518,80
3835532533,27
3835532538,4
3835532542,48
3835532559,48
3835532758,3231
3835532760,25
3835532765,25
3835532768,14
3835532771,14
3835532780,47
3835532784,25
3835532786,46
3835532786,43
3835532808,23
3835532808,34
3835532808,25
3835532813,96
3835532819,3231
3835532820,104
3835532850,96
3835532865,53
3835532865,1292
3835532865,1128
3835532878,3243
3835532878,1713
3835532878,1594
3835532889,116
3835532899,42
3835532899,45
3835532916,48
3835532917,80
3835532918,41
3835532918,43
3835532919,96
3835532924,47
3835532924,43
3835532924,11
3835532927,104
3835532935,96
3835532935,135
3835532935,55
3835532937,80
3835532939,41
3835532948,105
3835532957,44
3835532959,25
3835532959,57
3835532969,96
3835532981,3231
3835532993,14
3835533010,48
3835533021,51
3835533062,34
3835533067,96
3835533069,96
3835533072,27
3835533074,96
3835533080,10
3835533082,50
3835533085,53
3835533085,1042
3835533098,96
3835533112,104
3835533131,96
3835533150,96
3835533165,83
3835533188,116
3835533191,1594
3835533199,99
3835533209,3106
3835533211,14
3835533217,96
3835533220,3231
3835533229,1594
3835533229,43
3835533229,45
3835533233,10
3835533233,9
3835533241,100
3835533261,3231
3835533293,41
3835533303,15
3835533341,25
3835533344,9
3835533344,10
3835533345,96
3835533345,8
3835533357,43
3835533380,104
3835533385,96
3835533395,43
3835533395,6
3835533395,4
3835533431,53
3835533435,96
3835533449,41
3835533449,45
3835533637,80
3835533647,96
3835533651,4
3835533657,14
3835533659,14
3835533660,14
3835533661,148
3835533663,94
3835533668,14
3835533682,31
3835533688,1862
3835533688,27
3835533694,12
3835533695,147
3835533731,12
3835533739,43
3835533762,48
3835533769,44
3835533774,41
3835533774,45
3835533774,43
3835533776,25
3835533776,112
3835533780,48
3835533801,3231
3835533814,10
3835533817,48
3835533822,18
3835533826,9
3835533839,44
3835533844,7
3835533852,104
3835533852,96
3835533853,50
3835533862,43
3835533868,39
3835533899,10
3835533899,9
3835533904,4
3835533942,96
3835533952,406
3835533952,1178
3835533954,40
3835533954,25
3835533961,96
3835533988,14
3835533988,116
3835533988,17
3835533994,41
3835533994,45
3835533994,43
3835534011,4
3835534056,4
3835534061,11
3835534061,3242
3835534064,14
3835534065,4
3835534075,53
3835534087,96
3835534107,4
3835534111,121
3835534112,27
3835534124,96
3835534137,3242
3835534149,83
3835534149,146
3835534156,91
3835534176,27
3835534176,19
3835534197,53
3835534206,96
3835534224,4
3835534224,25
3835534250,104
3835534274,116
3835534295,25
3835534295,15
3835534295,17
3835534298,96
3835534309,3231
3835534325,42
3835534326,96
3835534366,96
3835534372,4
3835534378,2468
3835534403,57
3835534406,55
3835534616,4
3835534627,43
3835534628,90
3835534629,14
3835534631,14
3835534632,14
3835534633,48
3835534633,50
3835534635,10
3835534651,48
3835534661,1862
3835534661,80
3835534671,48
3835534674,43
3835534674,4
3835534684,56
3835534695,7
3835534708,96
3835534738,3231
3835534748,4
3835534748,96
3835534774,96
3835534777,44
3835534781,48
3835534782,96
3835534785,43
3835534798,96
3835534801,1594
3835534802,23
3835534808,42
3835534813,12
3835534825,1594
3835534827,96
3835534831,1594
3835534835,96
3835534839,42
3835534843,3242
3835534845,116
3835534846,3242
3835534852,3231
3835534856,96
3835534882,68
3835534887,91
3835534887,99
3835534887,27
3835534890,25
3835534906,116
3835534918,4
3835534924,27
3835534924,4
3835534931,37
3835534936,14
3835534936,116
3835534936,17
3835534971,43
3835534981,100
3835534997,48
3835535004,70
3835535005,96
3835535014,139
3835535039,48
3835535042,104
3835535097,47
3835535097,11
3835535097,96
3835535122,96
3835535130,19
3835535130,27
3835535137,3231
3835535146,48
3835535184,84
3835535197,43
3835535197,46
3835535197,6
3835535199,4
3835535219,41
3835535219,43
3835535219,45
3835535439,14
3835535440,14
3835535441,14
3835535442,14
3835535459,96
3835535470,96
3835535471,137
3835535472,52
3835535483,50
3835535489,43
3835535489,42
3835535489,41
3835535493,104
3835535513,47
3835535514,53
3835535528,96
3835535529,96
3835535547,13
3835535554,96
3835535562,4
3835535581,50
3835535587,44
3835535589,9
3835535593,48
3835535601,44
3835535607,56
3835535609,43
3835535611,42
3835535612,1810
3835535612,11
3835535612,104
3835535613,47
3835535613,100
3835535621,47
3835535621,137
3835535623,11
3835535633,112
3835535637,17
3835535638,118
3835535661,3242
3835535667,44
3835535671,96
3835535703,41
3835535703,45
3835535708,146
3835535710,59
3835535718,44
3835535730,31
3835535738,59
3835535765,96
3835535768,137
3835535772,135
3835535772,147
3835535772,55
3835535774,96
3835535780,14
3835535781,14
3835535784,96
3835535786,96
3835535842,121
3835535842,6
3835535842,122
3835535849,48
3835535849,94
3835535855,14
3835535870,27
3835535870,25
3835535871,27
3835535871,25
3835535873,27
3835535873,25
3835535874,27
3835535874,25
3835535877,3242
3835535892,31
3835535925,1594
3835535934,14
3835535939,17
3835536037,96
3835536043,123
3835536060,137
3835536071,96
3835536117,96
3835536264,59
3835536264,3086
3835536265,52
3835536274,4
3835536277,14
3835536278,14
3835536279,14
3835536283,41
3835536283,106
3835536283,43
3835536292,96
3835536295,48
3835536300,27
3835536300,19
3835536306,104
3835536316,84
3835536317,48
3835536326,96
3835536376,17
3835536376,14
3835536384,4
3835536387,96
3835536402,100
3835536407,104
3835536414,50
3835536415,25
3835536425,96
3835536426,4
3835536452,25
3835536460,42
3835536461,42
3835536465,31
3835536465,34
3835536472,14
3835536473,1594
3835536473,96
3835536473,11
3835536476,4
3835536480,12
3835536480,15
3835536487,4
3835536557,42
3835536561,96
3835536583,14
3835536583,116
3835536583,17
3835536590,96
3835536603,96
3835536607,14
3835536625,3231
3835536630,48
3835536631,25
3835536649,4
3835536682,53
3835536696,1594
3835536706,59
3835536718,14
3835536720,96
3835536730,27
3835536730,25
3835536731,27
3835536731,25
3835536814,84
3835536841,90
3835536849,25
3835536860,52
3835536860,94
3835536903,15
3835536909,53
3835536938,11
3835536946,10
3835536970,42
3835536983,57
3835536983,54
3835536992,96
3835537150,14
3835537151,14
3835537152,14
3835537153,14
3835537154,14
3835537155,14
3835537165,8
3835537170,26
3835537170,27
3835537182,3242
3835537184,1
3835537194,96
3835537195,16
3835537199,96
3835537200,14
3835537207,31
3835537212,43
3835537214,96
3835537227,104
3835537232,3231
3835537257,96
3835537264,41
3835537264,45
3835537264,43
3835537265,1594
3835537267,96
3835537268,14
3835537268,124
3835537268,13
3835537269,14
3835537271,50
3835537276,96
3835537276,42
3835537292,53
3835537298,48
3835537299,14
3835537299,96
3835537303,1862
3835537303,27
3835537305,43
3835537305,11
3835537306,96
3835537328,9
3835537328,10
3835537335,84
3835537338,42
3835537343,112
3835537349,44
3835537355,96
3835537356,96
3835537368,27
3835537371,1999
3835537376,104
3835537388,43
3835537405,3244
3835537405,96
3835537417,14
3835537421,41
3835537421,45
3835537421,43
3835537427,25
3835537436,96
3835537440,117
3835537442,57
3835537448,1594
3835537451,27
3835537467,57
3835537468,25
3835537477,51
3835537481,14
3835537481,116
3835537481,17
3835537490,96
3835537496,25
3835537509,3243
